video_id,title,description,channel_title,channel_id,published_at,search_keyword,url,view_count,like_count,comment_count,duration
bXa1iAnjLLE,$19 billion wiped out. 1.6 million traders liquidated.,"For many, this crash felt like the end. But for the calm and strategic ones, it's the reset they've been waiting for. This isn't about ...",Blockz Lab Academy,UCMFFrZ8-_Fc8oZj_QEPsLXQ,2025-10-14T12:01:13Z,$19 billion liquidation,https://www.youtube.com/watch?v=bXa1iAnjLLE,29,0,0,PT24S
SORDwKID9IM,Bitcoin Crash: $19 Billion Liquidation (Biggest Loss),Bitcoin Crash: $19 Billion Liquidation (Biggest Loss) Social Media Link - instagram - https://www.instagram.com/prasantbagriya/ ...,Prasant Bagriya,UCi6Lr0OMj8h-OWP9bq1jj3w,2025-10-14T10:17:50Z,$19 billion liquidation,https://www.youtube.com/watch?v=SORDwKID9IM,288,8,0,PT35S
srESoFHaxwQ,The $19 Billion Crypto Liquidation: My Top 3 buys after the crash,"In this video, I break down the chaos: What triggered this massive liquidation wave? (Hint: Leverage gone wrong + macro jitters.)",Crypto Hustle,UCTfohLoTjfgjn7R8CIVSy9Q,2025-10-16T07:59:52Z,$19 billion liquidation,https://www.youtube.com/watch?v=srESoFHaxwQ,1214,65,4,PT37M29S
ohizKlVbqjs,$19 Billion Bitcoin Crash Biggest Liquidation in Crypto History,Nineteen billion dollars evaporated in 24 hours. Bitcoin crashed from $122000 to $105000 in the worst liquidation event in crypto ...,Generational Wealth,UC4_S65boWU0bQxa-x9u1LIQ,2025-10-12T11:03:56Z,$19 billion liquidation,https://www.youtube.com/watch?v=ohizKlVbqjs,537,17,5,PT2M57S
McgbTBqNhZE,🔥$19 BILLION CRYPTO LIQUIDATION! XRP CRASHED BELOW $1.50 What REALLY Happened Today Crypto Labs News,Description: You just witnessed the largest crypto liquidation in history — over $19 billion wiped out in hours! XRP crashed below ...,Crypto Labs News,UCXZmlUj6aP4_dss2dNBHMQQ,2025-10-11T12:02:04Z,$19 billion liquidation,https://www.youtube.com/watch?v=McgbTBqNhZE,627,11,0,PT6M8S
88g3RBl20TY,$19 Billion Vanished — Bitcoin’s Strongest Test Yet Proves Who Really Wins,"billion — gone overnight. The largest crypto liquidation in history, even bigger than FTX or the COVID crash. Over 1.6 million ...",Econovate,UCE1GYbMlHkvAxZDKAtU3_oA,2025-10-17T12:31:55Z,$19 billion liquidation,https://www.youtube.com/watch?v=88g3RBl20TY,62,0,0,PT1M9S
XGsmuKWGdwM,$19 billion liquidated in the past 24 hours only.. The largest daily liquidation in market history.,,forexvibe,UCCOCtK3WcQAVjMP3QWNCevQ,2025-10-11T17:54:43Z,$19 billion liquidation,https://www.youtube.com/watch?v=XGsmuKWGdwM,167,0,0,PT15S
6QD6M_VGDmk,"October 10, 2025",,DaDa64,UC5PxO_53piwsSplkVWK7Nuw,2025-10-10T09:13:34Z,October 10 2025 crypto,https://www.youtube.com/watch?v=6QD6M_VGDmk,5,0,0,PT3M1S
34yXlZl_4do,Top 6 *Safe* Crypto To Buy in October 2025 Before Altseason,Join Private Discord: - https://whop.com/cryptojon Check Out My Other Channel: https://www.youtube.com/@coffeejon Follow Me ...,Crypto Jon,UCKMstphfl2Ziz7FWp1-lhYQ,2025-10-03T22:19:08Z,October 10 2025 crypto,https://www.youtube.com/watch?v=34yXlZl_4do,18803,987,79,PT12M5S
_gfo4CB_N24,"October 10, 2025",,PERSIAN_QT,UCpFOREGaS_Ew50JSOYQxVoA,2025-10-10T17:32:33Z,October 10 2025 crypto,https://www.youtube.com/watch?v=_gfo4CB_N24,245,6,6,PT18S
GN5mXECyJRE,10 Oct 2025 💰💸 6 Main Crypto Prices 💰💸,"cryptocurrency, ADA, crypto news, Cardano, btc, ethereum, altcoins, crypto prices, crypto today, crypto market, crypto update, ...",Crypto Prices,UCoQXTzACsx5DegFN6chw7GA,2025-10-10T21:41:42Z,October 10 2025 crypto,https://www.youtube.com/watch?v=GN5mXECyJRE,413,2,0,PT11S
lBCe7Z0hfiM,"Crypto Prices October 10, 2025",,BitPinas - Crypto News Philippines,UCwRUsVzfk130gTVbBo1TkTw,2025-10-20T01:46:03Z,October 10 2025 crypto,https://www.youtube.com/watch?v=lBCe7Z0hfiM,4244,0,0,PT5S
2Zal2uLDrJk,The Day Crypto Died: October 10 Crash Explained,,MagicBaQ,UCbFnbXLtkRZfOFQpu2cXxyQ,2025-10-21T13:39:28Z,October 10 2025 crypto,https://www.youtube.com/watch?v=2Zal2uLDrJk,450,7,1,PT1M49S
QdQOVTdEmS8,"Why Is Crypto Down Today? – October 10, 2025","Bitcoin Cryptocurrency Ethereum Market “The lack of new catalysts is one of the key reasons for crypto's current stagnation,” says ...",Crypto World Daily,UC8LolZlUYWcJAd6ILujvfjw,2025-10-11T02:15:28Z,October 10 2025 crypto,https://www.youtube.com/watch?v=QdQOVTdEmS8,20,0,1,PT13M24S
IK2Cu5wzja0,"📉 CRYPTO FLASH CRASH REACTION VIDEO - October 10, 2025📉","My reaction to the crypto flash crash of October 2025! Recorded on: Friday, October 10, 2025, 2:28PM DISCLAIMER: I am not a ...",BrickenDog,UCa5g2wipHZHp66jLejxxHFA,2025-10-12T18:45:30Z,October 10 2025 crypto,https://www.youtube.com/watch?v=IK2Cu5wzja0,24,0,0,PT1M23S
SdFTigOx0jo,"Mc B Crypto + on October 10, 2025 CRYPTO MARKET CRASH!","On this "" livestream,"" I will discuss the greatest single-day market crash, which wiped out an estimated $19 billion of ...",Mc B Crypto,UCidyOUTbdIB5qinx5DrwIvg,2025-10-14T22:30:54Z,October 10 2025 crypto,https://www.youtube.com/watch?v=SdFTigOx0jo,8,0,0,PT55M57S
hDg0fnJabVQ,"October 10, 2025",,MasterTrade,UCDo8YYs_OSW5b5Pk30ALLuQ,2025-10-09T19:54:39Z,October 10 2025 crypto,https://www.youtube.com/watch?v=hDg0fnJabVQ,105,14,0,PT10S
r3rFHMUGpP8,"OVERKILL WATCHLIST 📈 October 10, 2025 | CRYPTO &amp; STOCK MARKET UPDATE","Discord/Trading Indicator ➡️ https://overkillinvestingclub.com Overkill Watchlist | October 8, 2025 – Crypto & Stock Market ...",Overkill Trading,UCmN5oK_nYL55aannadOlrqg,2025-10-10T22:58:45Z,October 10 2025 crypto,https://www.youtube.com/watch?v=r3rFHMUGpP8,2896,145,9,PT1H47M30S
M5SEgYnkrrY,CRYPTO CRASH ! October 10 2025 ! Bitcoin Crash,"The crypto market crash on October 10, 2025, which saw over $19 billion in liquidations within 24 hours, sent shockwaves across ...",Michael Kariemu,UCzS5YFRdDKdeYiTRBkMsYEw,2025-10-15T09:21:55Z,October 10 2025 crypto,https://www.youtube.com/watch?v=M5SEgYnkrrY,13,4,1,PT11M57S
SrfwViFIRGM,"October 10, 2025",,DEBA,UCIs2a2N39pe_q3tvydR31JQ,2025-10-10T10:17:10Z,October 10 2025 crypto,https://www.youtube.com/watch?v=SrfwViFIRGM,11,1,0,PT16S
K9knasxOXZA,Bitcoin drops as government shutdown continues for tenth straight day: CNBC Crypto World,"On today's episode of CNBC Crypto World, major cryptocurrencies fall to end the week as the government shutdown continues.",CNBC Television,UCrp_UI8XtuYfpiqluWLD7Lw,2025-10-10T19:00:12Z,October 10 2025 crypto,https://www.youtube.com/watch?v=K9knasxOXZA,62253,301,254,PT12M20S
LnqpYcpTu9w,CRYPTO CRASH SOON? ⚠ Why Is Everyone SILENT?,Join Premium: https://the-bitcoin-strategy.com Public Telegram: https://t.me/bitcoinstrategychannel Trading Platform: ...,Gerhard - Bitcoin Strategy,UCfQaLLoJYaxg9ZNJVHCR9Lg,2025-10-10T21:17:54Z,October 10 2025 crypto,https://www.youtube.com/watch?v=LnqpYcpTu9w,10762,323,143,PT13M29S
K6Zzpxop7xc,"October 10, 2025",,Crypto Sage,UC-opwsgwe-KUKAZZjz9Uv5Q,2025-10-10T18:00:23Z,October 10 2025 crypto,https://www.youtube.com/watch?v=K6Zzpxop7xc,2,1,0,PT1M12S
hFzQQ8czuJg,"October 10, 2025",,Chase Way,UCUU6WUvPq7FlrhFzZY0QYpw,2025-10-10T18:56:20Z,October 10 2025 crypto,https://www.youtube.com/watch?v=hFzQQ8czuJg,121,0,0,PT16S
KMBkoVcG3Mc,"10 October 2025 Crypto Crash Explained, What Happens Next?","10 October 2025 Crypto Crash Explained, What Happens Next? Time Sensitive Info (Subscribe to stay Posted) Patreon (My ...",Shray TV,UCi_kX4kRMXSsuLEz_ek6f3w,2025-10-12T14:29:00Z,October 10 2025 crypto,https://www.youtube.com/watch?v=KMBkoVcG3Mc,302,25,5,PT4M31S
vPtOYVTPhSo,"October 10, 2025",We all regret not doing this - #investing #crypto #bitcoin #relatable.,RunItAgain,UCe4dmhVI6vmNXhN1Jn5gjiA,2025-10-11T06:37:57Z,October 10 2025 crypto,https://www.youtube.com/watch?v=vPtOYVTPhSo,19,1,0,PT11S
R-eseTUkZo4,"October 10, 2025",,BiggestZeePops_🍷,UCVoiwgHv4-lgwrJtsEuTHIA,2025-10-10T18:21:27Z,October 10 2025 crypto,https://www.youtube.com/watch?v=R-eseTUkZo4,8,0,0,PT48S
F2_pLdrgiqg,"October 10, 2025",,Trader,UC_O6fc0dh9YXHuV2TQeU8Sg,2025-10-10T21:00:13Z,October 10 2025 crypto,https://www.youtube.com/watch?v=F2_pLdrgiqg,8,4,2,PT1M38S
pTKdUW9F6SI,"October 10, 2025",,nikkideyy,UC7UAVV5dmGHpKcy7EtxhVwg,2025-10-09T18:06:14Z,October 10 2025 crypto,https://www.youtube.com/watch?v=pTKdUW9F6SI,119,1,0,PT49S
x5MjFJdnbgo,"Stock Market &amp; Crypto Analysis for Week Ending October 10, 2025",Sign up for Alphatrends weekly email and get End-of-Week Stock Market Analysis Video Swing Trade Guide 4 Stages Of ...,Brian Shannon,UCfD3rq06LaA8wc3s2m3LwRQ,2025-10-12T13:31:43Z,October 10 2025 crypto,https://www.youtube.com/watch?v=x5MjFJdnbgo,4580,264,21,PT10M4S
-TLcbyK96Dg,"October 10, 2025",,Krem,UC92sreonwW7bSDK_lYekapA,2025-10-10T21:03:51Z,October 10 2025 crypto,https://www.youtube.com/watch?v=-TLcbyK96Dg,7,0,0,PT15S
Orz51nZYTdI,"Today&#39;s quiz answer on Ari wallet October 10, 2025",,Chinecherem Onwurah,UC7NdG2969F4sWNHEo3ssxlw,2025-10-10T15:07:28Z,October 10 2025 crypto,https://www.youtube.com/watch?v=Orz51nZYTdI,94,1,0,PT16S
vmxIOTVpCss,"October 10, 2025",,Michael Faniega,UCmsWAUACH_y4ALm07AQ-SzQ,2025-10-10T15:37:01Z,October 10 2025 crypto,https://www.youtube.com/watch?v=vmxIOTVpCss,12,3,0,PT36S
6SqFQmpRcnU,Daily Crypto Plan -  October 10/2025,"Crypto #Trends & #levels #altseason Navigating the market, level by level and setup by setup ! Welcome to our breakdown of ...",Crypto Traders Arena,UCUry23uR_fQZD7bdg1F0AYw,2025-10-10T19:21:51Z,October 10 2025 crypto,https://www.youtube.com/watch?v=6SqFQmpRcnU,187,28,0,PT45M56S
EBwGmBD6xE0,"XRP Crypto News October 10, 2025","XRP Crypto News October 10, 2025 Join Coinbase here - https://coinbase.com/join/B9596YZ?src=referral-link Coinbase Referral ...",Jace Principal,UCuw1fTO35eVmAobb2oPIxmQ,2025-10-10T18:57:55Z,October 10 2025 crypto,https://www.youtube.com/watch?v=EBwGmBD6xE0,26,5,0,PT1M8S
W2XdN2cevu4,"October 10, 2025",,Jack Claver QFOP,UCx2ieunTYJrtW-kUc-LnbSA,2025-10-10T15:05:32Z,October 10 2025 crypto,https://www.youtube.com/watch?v=W2XdN2cevu4,42,1,0,PT18S
k4swGEs3lRk,10 October 2025 Nasdaq #trading #nasdaq #forex #nasdaq100 #crypto #bitcoin #trader,,Skye,UC5WBHRa3kb3xbamQflPoEvg,2025-10-10T15:47:14Z,October 10 2025 crypto,https://www.youtube.com/watch?v=k4swGEs3lRk,319,6,0,PT14S
hga6KicY67w,Crypto Hour 10 October 2025,,Luca Bernardini,UCxE9LQmdrPwKQUqrkpoqHVQ,2025-10-10T21:05:30Z,October 10 2025 crypto,https://www.youtube.com/watch?v=hga6KicY67w,37,1,1,PT56M40S
FFs-DeX_2G4,"October 10, 2025",https://delta.kim/auto/download.,Click & Mine,UCyf15PaXPKjiCeSDL8vEhDQ,2025-10-10T12:46:15Z,October 10 2025 crypto,https://www.youtube.com/watch?v=FFs-DeX_2G4,47,0,0,PT1M3S
2K014jMVnmQ,"Market on Close - October 10, 2025",Topics for this week's show: 1. Time to Diversify into European Stocks? 2. S&P to create a Crypto Index 3. The Launch of ...,Barchart,UCRu9sUsNNvtsqpRAKJ3fWng,2025-10-10T20:22:00Z,October 10 2025 crypto,https://www.youtube.com/watch?v=2K014jMVnmQ,2074,97,1,PT46M34S
d6gzfLQzKmg,"📚Bitcoin and other Crypto &quot;Flash-Crash&quot; on October 10, 2025 Explained!","Topics discussed in this video: Bitcoin ""flash-crash"" of October 10, 2025 1️⃣ The reason that created the move lower, (Trump's ...",The Daily Charts,UCopRiaoxe9FPfUfKE9Ima-A,2025-10-12T06:51:49Z,October 10 2025 crypto,https://www.youtube.com/watch?v=d6gzfLQzKmg,200,2,1,PT3M
hnG0irXiv1E,"October 10, 2025",,Michael Faniega,UCmsWAUACH_y4ALm07AQ-SzQ,2025-10-10T15:43:53Z,October 10 2025 crypto,https://www.youtube.com/watch?v=hnG0irXiv1E,21,3,0,PT56S
tAloH7yCgZ4,"Alabama news headlines for October 10, 2025","Here are your Alabama news headlines for October 10, 2025.",WBHM903,UCQyZaK-O8S8fWjkevDVPxwg,2025-10-10T13:06:17Z,October 10 2025 crypto,https://www.youtube.com/watch?v=tAloH7yCgZ4,18,0,0,PT2M25S
ZKQp96PWsNQ,"Crypto Fly By For Friday, October 10","Welcome to The Fly's Crypto Fly By, a weekly recap of the biggest moves and market trends in the crypto sector. This week's top ...",The Fly,UCqZji5t4Vv9vWR_zjOo_pOg,2025-10-10T16:15:03Z,October 10 2025 crypto,https://www.youtube.com/watch?v=ZKQp96PWsNQ,37,3,0,PT57S
4j88_6mddCI,Crypto Update - Why October Crypto Market Crash! 🚨🚨 ,Crypto Market Crash 2025! Is this the start of the next big bear market or just a temporary dip before the next bull run?,Bitcoin Expert World,UCEpLImvrvhTiWWH0Hv4n-5w,2025-10-10T21:55:09Z,October 10 2025 crypto,https://www.youtube.com/watch?v=4j88_6mddCI,2947,120,45,PT6M40S
xv-N8pcbZ7Y,"GONEW DRAW RESULTS TODAY | OCTOBER 11, 2025","GONEW DRAW RESULTS TODAY | OCTOBER 11, 2025.",Dream Draw Results Today,UC3c1LB8wlAoHcfN2PnDrT2w,2025-10-12T12:33:18Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=xv-N8pcbZ7Y,2036,8,0,PT6S
T1japKotOL4,"Bitcoin on October 11, 2025: That Was Painful. What&#39;s Next?",Trading with no fees Quantfury: https://quantfury.com/vasyabtc/ ✔️Liquidation zones analysis TheKingfisher: https://vbtc.uk/kf/ ...,Trade Clarity,UCfrNOJjM6j-9qkiVgRDWbQA,2025-10-11T21:00:12Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=T1japKotOL4,11,1,0,PT11M2S
NPm7i-j_PnA,"Crazy volatility in Bitcoin (BTCUSD) on October 11, 2025 #bitcoin #btcusdt #crypto #cryptotrading","I'm a trader who focuses mainly on gold (XAU/USD). If you're interested in starting your own forex trading journey, sign up with ...",The Premium FX,UCJxpbS8SjXckCazmuWe6s3g,2025-10-19T03:27:20Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=NPm7i-j_PnA,552,3,0,PT10S
wNXLE6Ao0bM,Today&#39; BTC crash OCTOBER 11/2025. 1LAKH 10K,,SEYAB YT,UC7yLkx4s6aR3drznTXhEnXA,2025-10-11T11:21:50Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=wNXLE6Ao0bM,15,1,0,PT15S
_qKHDV-DWss,Crypto News - October 11th : #Bitcoin crash explained,"Bitcoin plummets on Trump tariffs Trump announced 100% China tariffs; Bitcoin fell to about $102K, dragging down Ether and ...",OctoBot,UC2YAaBeWY8y_Olqs79b_X8A,2025-10-11T18:47:21Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=_qKHDV-DWss,136,0,0,PT49S
CGEBvLjyi2k,"October 11, 2025",,Amber Petrovich,UCS-pDsKNwSMu1D6hxnkoM0g,2025-10-11T20:39:42Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=CGEBvLjyi2k,336,3,0,PT6S
71PT7dO6Ub8,What were CRYPTO PRICES on Saturday October 11 2025? (Market Snapshot),WELCOME TO THE CRYPTO PUNDITS CHANNEL! ⭐ LINKS TO ALL CONTENT CAN BE FOUND AT ...,Crypto Pundits,UC15qThZe6Nj_annLC8F3g9Q,2025-10-11T22:48:51Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=71PT7dO6Ub8,3,0,0,PT15M1S
BT9t8HXZr1I,"UWINN DRAW RESULTS TODAY | OCTOBER 11, 2025","UWINN DRAW RESULTS TODAY | OCTOBER 11, 2025.",Dream Draw Results Today,UC3c1LB8wlAoHcfN2PnDrT2w,2025-10-12T12:26:30Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=BT9t8HXZr1I,4018,27,1,PT6S
TAGb1W9Ijgg,"Bitcoin Technical Analysis - October 11, 2025 - BTC",New Channel: http://www.youtube.com/@TradingAcademyTRA-1 Join this channel to get access to perks: ...,Trading Academy,UC92B_TGyxP_EQrmDRgWmPEA,2025-10-11T09:17:48Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=TAGb1W9Ijgg,127,1,0,PT5M37S
TYV4pQFa8hk,"October 11, 2025",,Areej Younis,UC9907AVJ8MxxniFUsJgnfCg,2025-10-11T12:55:18Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=TYV4pQFa8hk,0,0,0,PT4S
ASNgN2GX1So,"BTC (BTCUSDT) Technical Analysis - Price Prediction &amp; Buy or Sell October 11, 2025","ANALYSIS Complete BTC (BTCUSDT) Technical Analysis for October 11, 2025 at 04:12 UTC In this comprehensive analysis, we ...",Made for Bitcoin,UClOSgfoTt58VWGK2JGJ7azw,2025-10-10T23:12:37Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=ASNgN2GX1So,10,0,0,PT2M36S
3A1KNXBD2G8,11 OCT TRADE LOGIC ❤️ #bitcoin #trading #ACT,11 OCT TRADE LOGIC ❤️ #bitcoin #trading #ACT.,Advance Crypto Trader,UCn_j_bZHFpbTTTADXUGAb7w,2025-10-11T20:20:56Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=3A1KNXBD2G8,11221,359,10,PT17S
y4SerCEQqbw,crypto futures trading #crypto #bitcoin  #trading #shorts,,Khuncoin,UCC8izhZtyjI7bCsvAc4amRw,2025-10-11T07:49:45Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=y4SerCEQqbw,222172,2945,114,PT33S
Fk5d8mVpCTo,"October 11, 2025",,Sihle Sboniso,UCeMv3ZlbBp1Lz5oOnRKGmQA,2025-10-11T09:40:19Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=Fk5d8mVpCTo,138,0,0,PT5S
xNiwpL5zdUI,"PCSO 2D 3D Lotto Results Today 5PM Draw of October 11, 2025 #lottoresultstoday",,PH Lotto Result,UCnn_LHSR65zdsr3O7_xeuqQ,2025-10-11T09:09:40Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=xNiwpL5zdUI,5657,16,0,PT5S
ApC8zlE__TY,"October 11, 2025",,Nathan,UCbF6HqjA7hhsuJIRFcq7BiA,2025-10-11T10:12:26Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=ApC8zlE__TY,3,0,0,PT4S
FPTnOo2YQTQ,"[Oct 11 2025] BTC &amp; ALT Price AI Prediction / BTC, ETH, XRP Plunge in a Deep Correction (ENG SUB)",This is a video about the trend forecasts generated using G-AI technologies. The AI algorithms and performance are constantly ...,Crypto Advice AI Agent,UCokfvp3Zrllp64NT_ZhodHA,2025-10-11T02:30:53Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=FPTnOo2YQTQ,18,0,0,PT29M40S
VvnoAlcg54w,"October 11, 2025",,Ing. Alvarez,UC8PqL99pqY8H1eBS89ArYxA,2025-10-11T21:07:39Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=VvnoAlcg54w,148,12,5,PT55S
b3HmDBQh-Pg,"October 11, 2025",, JDT dreams,UC1b3UXJogyg7Up4RHQti2OQ,2025-10-11T15:16:11Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=b3HmDBQh-Pg,721,18,0,PT9S
rh2_pJJzJW0,#BITCOIN #CRYPTO BIGGEST CRASH - EVERYTHING Went 80% Down 😭,BITCOIN #CRYPTO BIGGEST CRASH - EVERYTHING 0 Join Weex - https://www.weex.com/events/promo/wiseadvice-11?,WISE ADVICE,UC_d3dOruc-Y0CNzoNRLPDzw,2025-10-11T11:13:17Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=rh2_pJJzJW0,31496,2410,789,PT14M49S
iMMchdPR6H0,Oct 11: Daily Crypto Prices: Top Gainers &amp; Losers #crypto #bitcoin #altcoins,"Get your daily crypto update! In this short video, we highlight the biggest price changes of the most popular cryptocurrencies.",crypto_plate,UC9xVJmfZyCA9g8lRLdLqP3A,2025-10-11T20:51:17Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=iMMchdPR6H0,167,0,0,PT12S
3ReT5JzxlMA,"October 11, 2025",,Crypto Circus,UCyg1wQx8gxOjd2Ov5H2Nz-w,2025-10-11T20:01:33Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=3ReT5JzxlMA,14,0,0,PT16S
bD1NFdEUwHI,BITCOIN Live Trading Now On October 11 2025 Will BTC Rise? #live #btc #crypto,"Join us live as we dive into the world of Bitcoin trading on October 11, 2025. Will BTC rise to new heights or experience a ...",Sajjad-Technical,UCFJMTJF-Kz1kEsmtJNC8irg,2025-10-11T16:11:15Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=bD1NFdEUwHI,446,2,0,PT36S
QzowSUI1j0Y,BITCOIN Live Trading Now On October 11 2025 Will BTC Rise? #live #btc #crypto,SajjadTechnical channel on WhatsApp: ‪https://whatsapp.com/channel/0029VaD8m3n3gvWYJLPR2n2p Join us live as we dive‬ ...,Sajjad-Technical,UCFJMTJF-Kz1kEsmtJNC8irg,2025-10-11T19:07:02Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=QzowSUI1j0Y,30,3,0,PT2H53M1S
xWqeAqjb5aA,How I predicted the Bitcoin crash on 11 October 2025 #forextrading  #forex #daytrading #investing,,DeniFx,UCTmGhyzu5OQQYssaUP0Zxkw,2025-10-11T14:09:43Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=xWqeAqjb5aA,887,11,8,PT1M4S
u7DGhSYrwms,OCTOBER 11 2025 2D 3D 2PM PCSO LOTTO RESULT #2D #3D #PCSO #swertres,,NakiBeth,UCWMrhWtJWaCf3SEpXkx0jMg,2025-10-11T07:41:57Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=u7DGhSYrwms,8,0,0,PT9S
Hx0TKHr61hw,"October 11, 2025",,Abdullahi Usman,UCvi5nd9kphdvIfavlM0_xpQ,2025-10-11T12:36:26Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=Hx0TKHr61hw,2,1,0,PT3S
tvulqRkIu2g,"October 11, 2025",the guy who introduced me to crypto #xrp #hiphop #cryptocurrency #crypto.,Crypto Informants,UC-SknxCPkPRDhu4aTjkhXlw,2025-10-12T00:06:28Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=tvulqRkIu2g,40,4,0,PT28M21S
ugMgcySFomQ,What Happened with Bitcoin? | The Reason Behind the Crashing of Crypto,CryptoCrash2025 #Bitcoin #Ethereum #CryptoNews #BTC #ETH #MarketCrash #CryptoMeltdown #CryptoUpdate #October2025 ...,The Signs,UC-hsNqW_Ra9HPvobtNvPIEA,2025-10-10T22:46:18Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=ugMgcySFomQ,411,7,2,PT3M5S
yy7iHLu7eYo,"🚀 JaiInfoway Crypto Market Snapshot | October 11, 2025",Welcome to JaiInfoway's official YouTube channel! The market shows cautious optimism as Bitcoin ($112.5K) and Ethereum ...,Jai Infoway,UCwb-x9dAeeLy-ZsZhWQgoRg,2025-10-11T07:26:53Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=yy7iHLu7eYo,7,0,0,PT2M59S
KruqPpyMFRY,"October 11, 2025",,𖥔Chandler_Officialz𖥔 ,UCnv-gbtapKTGDlvc6COcqpg,2025-10-10T17:01:52Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=KruqPpyMFRY,10,0,0,PT16S
wmxU4CR5kcI,"Crypto Recap Oct 11, 2025 | $19B Crash, XRP Plunge &amp; Regulatory Shocks","Description Crypto Recap – October 11, 2025 Today's biggest stories: • A historic $19 billion liquidation across crypto markets ...",InvestToFinancialFreedom,UCHOLe9gWwsveoGtMZhCChAw,2025-10-12T09:27:07Z,October 11 2025 bitcoin,https://www.youtube.com/watch?v=wmxU4CR5kcI,210,6,1,PT42S
